Roll Angle of Motion Sensor,Pitch Angle of Motion Sensor,Yaw Angle of Motion Sensor,Velocity in Bow Direction of Motion Sensor,Roll Velocity of Motion Sensor,Pitch Velocity of Motion Sensor,Salinity,Temperature,Depth,Velocity,Thrust in X-axis,Thrust in Y-axis,Thrust in Z-axis,Moment about X-axis,Moment about Y-axis,Moment about Z-axis,Oxygen Concentration,Carbon Dioxide Concentration,Cabin Pressure,Cabin Temperature,Cabin Humidity,Emergency Hydraulic Source Pressure,Backup 2,Backup 3,Label
0.663979926,5.022709257,131.5426217,0.059261404,-0.04022786,0.011181778,5.772589662,28.5652696,4.903381869,1543.227046,-0.025978559,0.009365256,0.017288611,-0.034839791,-0.007595908,0.013690519,21.07551924,0.081923458,103.103967,31.76028338,64.86282508,0.015933381,-0.071479518,0.001041021,2
-1.000580201,0.071992953,137.0150322,-0.021439674,-0.002772586,-0.099100213,5.784831329,28.54721525,4.733576684,1543.151146,0.034467397,-0.012729367,-0.017280444,-0.005244711,-0.017263824,-0.006126402,21.02962933,0.055468588,103.0827911,31.808738,64.88424061,-0.011055461,-0.039970415,-0.01125323,2
0.034223977,-0.979029982,146.6321044,-0.010394463,0.019480352,0.056115355,5.759572636,28.53626513,4.856061632,1543.187307,-0.007688816,0.025504937,0.004595276,0.026952012,-0.022997656,-0.003312293,21.06010025,0.121951046,103.0502769,31.79440845,64.88768821,-0.00840986,-0.050426734,0.014393394,2
1.505475624,1.166274833,139.3505842,-0.009073256,0.010123712,0.02170935,5.765146162,28.57038632,4.661616274,1543.165083,-0.005638931,0.009623972,-0.004710735,-0.002883259,-0.001577285,0.011520273,21.0677316,0.081515396,103.1149466,31.51061139,64.62614158,0.01740109,-0.036973957,0.029765996,2
0.264306817,3.055455836,130.4083987,0.007351897,-0.052230762,0.025388637,5.751134856,28.54168708,4.672650353,1543.180933,0.004219251,0.038442182,-0.019459939,-0.003996948,-0.002561819,-0.007539677,21.05338202,0.066149791,103.1641002,31.38763104,64.43719132,0.005878917,-0.048065408,0.021521902,2
-1.175227625,2.286589164,134.3574563,0.00608166,-0.030601914,-0.03630169,5.770156114,28.55797906,4.727976845,1543.186161,-0.008281866,-0.023736031,-0.002835362,-0.005245234,-0.023442224,0.010342901,21.0545438,0.094284589,103.1107217,31.4117553,64.43877599,0.003228308,-0.073721562,-0.003573694,2
-1.515585764,1.229157095,139.437052,-0.006781368,0.001849013,-0.055403448,5.760372259,28.55923484,4.753663038,1543.189898,0.00129351,0.000120089,-0.025923691,-0.024186851,-0.000214683,-0.035661854,21.06602144,0.035367942,103.0289994,31.40867879,64.36200869,0.022307762,-0.076523711,0.012623241,2
-0.169485765,2.552973233,141.9006644,-0.009820297,0.080173115,0.007436156,5.771031687,28.55894706,4.734086466,1543.192178,0.007205532,0.014987557,0.011343654,-0.000926771,-0.023452896,-0.025300545,21.04512169,0.095707253,102.9641251,31.6428687,64.35553475,0.007341413,-0.081228355,-0.045429607,2
2.053001542,0.823277829,142.149981,-0.013074872,0.001353852,-0.033052465,5.77960439,28.53790331,4.654472777,1543.207294,0.003760308,-0.010826192,0.018234856,-0.010114279,-0.005531712,0.003658073,21.05680578,0.079607004,102.6340578,31.73715015,64.35820018,0.018047031,-0.073002231,0.040241805,2
1.443279101,0.166431911,139.9059143,-0.019665356,-0.027288865,0.01773377,5.7511549,28.53696183,4.503416958,1543.176274,0.022316057,-0.019412593,0.009573383,0.006568245,0.027839209,0.008841876,21.0444568,0.085023437,102.1139757,31.75413691,64.32631885,-0.016726829,-0.061611568,-0.016309177,2
0.379764512,0.951128802,139.3004189,0.072847195,-0.025977692,0.012408323,5.72181441,28.59489353,4.813335608,1543.235175,0.014910556,-0.033198458,0.021040987,-0.005214032,-0.051687037,-0.019143145,21.0709888,0.0893837,102.0265785,31.75150827,64.3723396,-0.007764861,-0.026464773,0.016124036,2
-0.965287242,-0.629196915,135.660487,-0.052535254,-0.059314907,-0.026983875,5.711369996,28.56564628,4.723452777,1543.215361,-0.001434152,-0.023651164,0.002205907,0.021187063,0.022102613,-0.010741127,21.06669803,0.085431782,102.4135949,31.80433627,64.38577798,-0.022377097,-0.066629742,0.00747201,2
-2.031533893,1.351474361,136.5192526,0.016379251,0.024382177,0.034693384,5.748603256,28.54531105,4.654204629,1543.169503,-0.042927078,-0.001214335,-0.037223609,0.03434706,0.02918265,-0.005063652,21.03766085,0.124122446,102.5632227,31.80060898,64.32340615,-0.000980741,-0.078801598,-0.0061841,2
0.003045636,2.129378409,138.8837398,-0.012506259,0.060484101,-0.00942895,5.767229664,28.5947567,4.703364829,1543.156658,0.011844078,0.009053981,-0.006634218,0.02034479,-0.011352958,-0.020869694,21.08055756,0.15348326,103.0053227,31.83292677,64.34335139,0.03009159,-0.051589024,0.033218001,2
2.17025264,2.314557262,138.2095046,-0.020026252,0.012104549,0.033366625,5.753272662,28.55849486,4.418425325,1543.187754,0.028597327,-0.015093112,0.032804816,0.005446362,0.007297681,-6.61E-06,21.16839396,0.067148902,103.0465383,31.79541796,64.35314494,0.028729299,-0.05901504,0.017203772,2
1.32522847,4.831984338,135.6152156,0.041911461,-0.035466799,0.012932691,5.744798959,28.53078978,4.750678526,1543.22447,-0.007537219,0.02264303,0.014240552,0.00862392,9.09E-05,0.019135158,21.17522742,0.113162001,103.0917794,31.8093648,64.40006273,-0.022986657,-0.026199383,0.011513551,2
-0.612566445,1.180558787,137.5438447,-0.034160162,-0.037989769,-0.074784248,5.780834387,28.52525083,4.649225206,1543.182333,0.00256721,-0.005538764,-0.017124658,0.00038807,0.017991958,-0.001369131,21.17156642,0.079658584,103.0840652,31.77274947,64.36390322,0.030936246,-0.047656211,-0.001278125,2
-1.794901095,1.460097959,141.2171078,0.007923773,-0.021007041,0.015746663,5.760303328,28.54765225,4.619812659,1543.169025,-0.003137583,0.026009922,0.024633399,-0.012100913,0.004997329,-0.020319671,21.17408513,0.068071808,103.0901906,31.82357025,64.33953237,0.016808919,-0.069861259,-0.022673999,2
-1.217084759,1.498248919,140.5890399,-0.031245918,0.005638818,-0.021910148,5.707011201,28.54389666,4.508963585,1543.196284,0.018261023,0.005288289,-0.01210218,-0.029444713,0.031494576,0.014703772,21.17616201,0.111516382,103.1101979,31.81224535,64.33368315,0.004382807,-0.040968243,-0.007499156,2
1.754990682,-0.484891603,140.7801986,-0.033277296,0.05257985,-0.014241835,5.753736135,28.55706257,4.861578572,1543.150087,-0.013589859,0.016503704,0.009641202,0.007723516,0.003177257,-0.005025105,21.20397812,0.080691637,103.1263437,31.77890271,64.38952589,-0.016874607,-0.074579308,0.00417381,2
3.260046613,1.473735788,138.7810858,0.018686643,0.007900751,0.055289908,5.760068495,28.52624641,4.630824596,1543.16958,0.018884116,-0.019148314,-0.007026822,0.020283601,-0.045745674,0.018380228,21.22466348,0.078872455,103.1169056,31.81921304,64.39401516,0.001738893,-0.028084166,0.012927479,2
0.487578328,1.967391211,132.4371131,-0.020479975,-0.046954702,-0.017798637,5.754065416,28.53339753,4.82856766,1543.18994,0.016011573,-0.004581765,-0.00177737,0.006831813,-0.028965007,-0.003235208,21.22782172,0.109386733,103.1224683,31.78982725,63.96662079,0.021362576,-0.046978579,-0.000134344,2
-2.465916009,0.642887406,137.0152733,0.017663561,-0.050971344,-0.035288487,5.78246714,28.57414425,4.728957419,1543.193576,-0.037785564,0.014053869,-0.004609289,-0.009261328,-0.002295709,-0.008897117,21.19216763,0.079196611,103.1493263,31.80475377,63.94747153,-0.060557911,-0.109507022,-0.013783268,2
-3.234558115,0.544313031,141.0940883,-0.054343027,0.01900976,0.01751315,5.740310363,28.54815203,5.097986582,1543.216831,-0.045202354,0.018232261,-0.008958826,0.028523734,-0.000886904,0.034411888,21.21629935,0.078846976,103.1192441,31.77858473,64.12252497,-0.010656004,-0.058576042,0.017470769,2
0.309318766,1.845460548,141.78569,-0.006857598,0.098005659,0.015519008,5.753813473,28.54507537,4.766013917,1543.195449,-0.034596567,-0.005692616,-0.027760026,0.03201932,-0.014716876,0.003687364,21.20780005,0.080016946,103.1064061,31.82039791,64.23751165,0.015383454,-0.074587597,0.024861214,2
4.167723462,3.76186836,139.6116394,0.029215865,0.032730005,0.010576021,5.750395851,28.58204339,4.996619012,1543.228554,-0.021937995,0.029837219,0.005240061,-0.015191258,-0.035660304,-0.018217456,21.18714883,0.075635448,103.0998574,31.79545659,64.45452497,0.020718503,-0.080060911,-0.028877055,2
2.388577759,4.036231691,135.8260596,4.67E-05,-0.059148805,-0.029023813,5.738860657,28.5587216,4.268889687,1543.175847,-0.054293074,0.000400446,0.039964003,0.044208705,0.017626623,-0.020511809,21.21582691,0.059102076,103.1215424,31.81226085,64.42341208,0.002152986,-0.066764109,0.001990163,2
-1.434637567,-0.135172954,138.8495308,-0.019944462,-0.038011129,-0.041420079,5.767633217,28.54386912,4.519757431,1543.168745,-0.003899401,0.001282121,-0.024157759,-0.003481007,-0.017143046,0.017517493,21.1871293,0.088037478,103.0975957,31.80242109,64.37521067,0.008708665,-0.074624855,0.001706081,2
-1.15024285,-0.264892065,144.9085996,0.009390726,0.002246579,0.039754934,5.741985607,28.55831878,4.509170496,1543.194593,-0.003098002,0.014749469,-0.039136942,-0.019998214,-0.019301202,-0.033684349,21.15748717,0.066754609,103.1095668,31.83835683,64.37877439,0.016768211,-0.040545127,0.013329846,2
0.512112316,1.997920883,140.2273029,0.012085577,-0.011700416,0.051281448,5.764989927,28.52789519,4.648169265,1543.15135,-0.010704774,0.003764357,-0.025947781,0.063359536,-0.009910454,-0.016668271,21.08684561,0.115603097,103.0633498,31.72281974,64.37779205,0.013074032,-0.061522776,0.001667749,2
0.655473776,2.220141035,135.9997026,-0.012305838,0.013696715,-0.018187629,5.7538883,28.58948085,4.951414109,1543.17296,-0.009173529,-0.000257616,-0.008722139,-0.032953457,0.002022509,-0.004158123,21.0975697,0.070342919,103.0867948,31.81188205,64.34925035,-0.006112221,-0.036909486,0.001406568,2
0.199535984,2.174300231,140.8045581,-0.030668154,-0.010607893,-0.009051166,5.778567778,28.53938213,4.649026927,1543.152903,-0.000257415,0.011216293,0.00323442,0.004248355,-0.010854499,0.012331958,21.09111814,0.097253051,103.1227172,31.80978513,64.38225548,-0.017060455,-0.051181566,0.042566628,2
-0.146945194,1.817766722,141.5669461,-0.037139122,-0.007153801,-0.02770715,5.775491857,28.53213606,4.384813574,1543.16895,0.015217364,0.007220178,-0.001946933,-0.009196265,0.001593237,0.012197094,21.07129822,0.100349282,103.1459801,31.80096368,64.35406126,-0.026054133,-0.027097415,-0.003137842,2
-0.492416894,1.819110927,141.205512,-0.028526985,0.000471947,0.022764031,5.758727321,28.55664608,4.65456515,1543.149061,0.003675235,0.016963821,0.019138365,0.044456822,-0.027733129,0.017461676,21.02346337,0.080775339,103.1255198,31.85261935,64.38203025,-0.007383213,-0.062997407,0.033534702,2
-0.449640721,1.505500271,142.8399443,0.000178112,0.041420606,-0.046015011,5.726904488,28.56141327,4.6583149,1543.204543,0.022688605,0.009442872,-0.001455547,0.001200763,0.006405362,-0.001069603,21.04488009,0.085648067,103.1075667,31.8120803,64.36396045,-0.018094629,-0.065506214,0.009097684,2
-0.428291818,0.362653177,141.2259541,-0.019249723,0.020089633,-0.002046273,5.760339711,28.57689939,4.589782657,1543.182979,0.002994199,-0.017580803,-0.009462588,0.001715815,0.010363446,0.006434725,21.09895658,0.11090669,103.117104,31.83033774,64.3841855,-0.02888531,-0.028083144,0.023040241,2
0.519940721,0.909993543,141.8343884,-0.03177808,0.005071839,0.01344673,5.784997778,28.54405078,4.981387496,1543.208143,0.019714345,-0.014937995,0.017978641,0.009360782,0.021595439,0.028607201,21.05910045,0.085220514,103.1147853,31.70542581,64.36287164,0.014382657,-0.068666465,-0.007095033,2
0.465533573,0.450749568,140.5433584,0.018504426,-0.021603738,-0.041813491,5.742324981,28.57101328,4.774787239,1543.20458,-0.019051557,-0.018518034,0.053765143,-0.003433979,-0.021458394,0.021275506,21.08482506,0.129272376,103.1297598,31.81000324,64.36390246,-0.014380375,-0.059423461,0.016657001,2
0.897649177,2.01471271,141.9704885,0.04299184,-0.041090063,0.024596221,5.757988812,28.56068727,4.601966954,1543.16361,-0.01106844,0.027953426,-0.065647376,0.009487693,-0.02081933,-0.004257694,21.06432139,0.065737678,103.1355251,31.82404627,64.37582082,-0.005128062,-0.039002671,0.03335452,2
0.972294086,3.006726472,141.8860391,0.003160409,-0.077062612,-0.00643719,5.756132808,28.56988935,4.863430507,1543.166238,-0.022053167,0.001062199,-0.009567973,-0.00935433,-0.019187158,-0.006646555,21.07042699,0.104850319,103.1044646,31.83846132,64.32542593,0.002509482,-0.058121069,-0.013323115,2
-1.156811545,1.833177114,140.8488828,-0.021026683,-0.050437403,0.034668144,5.715595806,28.57697271,4.652263437,1543.160897,0.006359453,-0.04064477,0.006413384,0.029434809,0.025275569,-0.009703378,21.06790704,0.05485918,103.0462432,31.8065108,64.38930181,0.006895068,-0.087320757,0.009058856,2
-2.453082263,1.294954122,145.195675,-0.001200623,0.000429293,-0.012116884,5.764966839,28.57491572,4.642164465,1543.176947,0.011806118,-0.037455157,0.052814303,-0.024888324,0.052822934,0.040111936,21.04742339,0.11169799,103.1074776,31.79513573,64.34641257,0.012532637,-0.029416608,0.002438064,2
-1.644819783,0.922727157,145.6378106,0.035888334,0.033884811,0.017153407,5.757591359,28.54966303,4.951268905,1543.171296,-0.034719907,-0.001993068,-0.004483302,0.001967856,-0.037182803,-0.003305989,21.09829513,0.09730016,103.1255138,31.84304225,64.36199094,-0.026644568,-0.075862897,-0.031111956,2
1.118084141,2.682397027,145.0955357,0.044825391,0.102477946,0.010537282,5.784805822,28.52994173,5.191961335,1543.203057,-0.009557894,0.027273802,0.000832141,0.016131903,-0.007414229,0.028836062,21.05397412,0.105279274,103.1279043,32.03939078,64.36050083,0.003436424,-0.077392591,0.054944867,2
3.130670774,1.678106449,145.6767541,0.009263919,-0.003187705,-0.059081476,5.781044739,28.54355211,4.346573097,1543.145908,-0.01259935,0.00275783,0.010313924,-0.020843878,-0.015036972,-0.004921224,21.01917213,0.118901058,103.1334643,32.04726773,64.35135225,0.0338775,-0.058200374,-0.032453495,2
0.674226951,-0.213667612,144.5649347,-0.051329507,-0.0652651,0.008203057,5.741023537,28.55187487,4.812458456,1543.182972,0.021423557,0.018884274,-0.004312667,-0.001126769,-0.000880368,0.01004335,20.98892225,0.09481035,103.1576003,31.84829262,64.44161305,-0.022221563,-0.040804881,-0.031030602,2
-2.262510312,1.099523583,147.456974,0.073462564,-0.047327126,0.03664011,5.75791037,28.54968775,4.852539125,1543.205278,0.006539006,-0.008622825,-0.012485862,-0.044876957,0.038330421,0.024715285,21.04364302,0.076325759,103.1436212,31.78374708,64.40573053,0.002282185,-0.0715955,0.041214079,2
-0.341822799,-0.892717928,148.113968,-0.031284606,0.035831511,0.0112639,5.758818337,28.54198651,5.080739076,1543.220228,0.018992354,0.004034156,0.0108935,0.022078566,0.030715169,0.042275015,21.03432017,0.088710647,103.0947682,31.8173045,64.39646174,0.008381607,-0.091597979,0.018102265,2
2.344038261,2.068586645,147.1353703,0.014123609,0.025994168,0.127537191,5.741544007,28.52797965,4.558940176,1543.197519,-0.031854396,0.017260079,0.006863886,0.026350723,-0.030973381,-0.01303779,21.05485129,0.073934316,103.1218932,31.77644756,64.38775222,-0.001726222,-0.055557244,-0.01897177,2
2.216250118,2.934522889,144.3567277,0.093896154,-0.014341152,-0.019662189,5.775739561,28.54424756,4.590969602,1543.172859,-0.013463039,0.001981102,-0.007193649,-0.049477054,-0.00201251,0.002571477,21.058659,0.094608314,103.0952214,31.7321243,64.38326108,-0.008657229,-0.047627205,0.015351519,2
0.34185277,0.881110366,145.9318974,-0.020912778,-0.01779113,-0.00914868,5.776555725,28.60192977,4.433086468,1543.159885,-0.013492081,-0.001312757,0.018952551,-0.004866972,-0.012526135,0.012328421,21.01058228,0.081020241,103.0520247,31.77572683,64.41938207,0.025860975,-0.055452982,0.012463111,2
-2.178538116,1.338918022,147.9891434,0.009225395,-0.073424414,0.01084423,5.7309967,28.54371665,4.513639118,1543.119997,0.008986501,0.013902502,-0.025679127,0.019672792,-0.001715206,-0.005104246,21.04276527,0.063825464,103.1093981,31.67688387,64.36446085,0.006010652,-0.090185916,0.014249385,2
-3.301806329,2.221692083,148.4042132,0.01522861,0.006834551,-0.01425933,5.759199765,28.56720201,4.622151821,1543.193126,-0.033387485,-0.00558637,-0.021284112,0.019458744,-0.004477835,0.009535927,21.02944313,0.081751271,103.1056016,31.98283187,64.37979761,-0.005497537,-0.059883282,0.015524933,2
-0.822315026,0.921125406,151.0016618,-0.005819528,0.089118238,-0.02914004,5.772482651,28.61305278,4.524821311,1543.152384,0.001943077,-0.014226658,-0.020566642,0.028532508,-0.004890935,-0.007039812,21.06809197,0.070244462,103.1221961,32.06626196,64.34752587,0.010528091,-0.040511028,0.040190968,2
3.036369811,1.462001171,150.9737676,0.007615584,0.073859164,0.034214317,5.743806819,28.54064118,4.642105794,1543.172961,-0.016621948,-0.009372441,-0.00690984,-0.00033457,-0.007236993,-0.014783711,21.08294878,0.108561219,103.1279387,32.02034472,64.37339872,-0.006339365,-0.046860632,-0.02247191,2
4.762594942,3.933347651,149.1301677,0.045055886,0.00892541,0.027751704,5.731312845,28.52855255,4.505704117,1543.171268,-0.027585771,-0.001651873,-0.01645006,0.029036917,-0.011788721,-0.007897524,21.06618945,0.069521249,103.1302368,31.82657393,64.35224638,-0.013020319,-0.040648458,0.027062596,2
1.055215532,1.951163487,147.0602354,-0.019785743,-0.09829462,-0.093751741,5.747192466,28.55341774,4.76548211,1543.166156,0.005997618,-0.013057965,-4.41E-05,0.018216826,0.009286012,0.000470986,21.09475478,0.102662127,103.1122306,31.82217065,64.35771844,-0.006913275,-0.050908517,0.038596415,2
-3.67185554,-1.072196571,150.915438,0.027888809,-0.044980085,-0.081474997,5.779622036,28.52818865,5.09628308,1543.196182,-0.02408698,0.011537006,0.010682771,0.034673975,-0.015132511,0.010444662,21.07500042,0.078958737,103.1423428,31.86808537,64.35647517,0.001349216,-0.033624237,0.02013007,2
-3.453953408,0.09859683,153.4763466,-0.002050248,0.072395623,0.039643551,5.774942586,28.54510816,5.001090228,1543.190549,-0.02599307,-0.026883144,0.001039993,-0.009830714,-0.013829501,-0.037768879,21.07270104,0.068169476,103.1532954,31.8201872,64.36330524,0.011933983,-0.080285572,0.011616443,2
0.29746069,2.706016819,151.4207953,0.028284735,0.068276562,0.025090981,5.771745691,28.54540104,4.547898718,1543.18814,0.00488101,0.015938341,-0.009219676,-0.023535893,-0.007851372,0.003569222,21.09293872,0.078607574,103.1090346,31.69635061,64.35944639,-0.006183135,-0.065623636,0.027709649,2
3.203160798,3.260700824,151.8263714,0.022403952,0.035194966,-0.002297786,5.765394518,28.56323217,4.682166868,1543.161071,0.009024071,-0.018206225,-0.025984455,0.02671827,0.002072163,-0.017100034,21.05557503,0.034386694,103.1195656,31.74141431,64.37194261,0.002146958,-0.072367869,0.026835019,2
1.829128108,2.238452331,152.221437,-0.027883867,-0.031969049,-0.014535334,5.748797704,28.54712829,4.713858109,1543.178682,-0.023465995,-0.014961505,0.025823248,0.012649972,0.005344005,0.032062557,21.07918701,0.123212172,103.1064165,31.79769093,64.59493218,-0.005756366,-0.074177399,0.007196638,2
-1.413660972,1.335780439,153.2596358,0.037734041,-0.042568836,-0.029354289,5.738559036,28.56386281,4.843260665,1543.200465,-0.022652637,0.026829635,-0.012975541,0.025520052,-0.03223555,0.014933671,21.10144265,0.100943976,103.0951976,31.77968323,64.82138806,-0.005683896,-0.062602682,-0.035570801,2
